id,public_id,name,SMILES,SMILES,InDomain
23309,FDB023146,Inosine 5'-diphosphate,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(O)=O)OC([C@@H]1O)N1C=NC2=C1NC=NC2=O,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(O)=O)OC([C@@H]1O)N1C=NC2=C1NC=NC2=O,FALSE
23310,FDB023147,Glutathione disulfide,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,FALSE
23311,FDB023148,D-Glutamic acid,N[C@H](CCC(O)=O)C(O)=O,N[C@H](CCC(O)=O)C(O)=O,TRUE
23312,FDB023149,L-Dihydroorotic acid,OC(=O)[C@@H]1CC(=O)NC(=O)N1,OC(=O)[C@@H]1CC(=O)NC(=O)N1,FALSE
23313,FDB023150,GDP-glucose,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,FALSE
23314,FDB023151,5-Aminopentanoic acid,NCCCCC(O)=O,NCCCCC(O)=O,FALSE
23316,FDB023153,Pyrimidine,C1=CN=CN=C1,C1=CN=CN=C1,TRUE
23317,FDB023154,Chitin,CC(=O)NC1[C@H](O)OC(CO)[C@@H](COC[C@@H]2OC(CO)[C@@H](COC[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3NC(C)=O)[C@H](O)C2NC(C)=O)[C@@H]1O,CC(=O)NC1[C@H](O)OC(CO)[C@@H](COC[C@@H]2OC(CO)[C@@H](COC[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3NC(C)=O)[C@H](O)C2NC(C)=O)[C@@H]1O,FALSE
23318,FDB023155,CDP-glucose,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,FALSE
23319,FDB023156,L-Ribulose,OCC1(O)OC[C@@H](O)[C@@H]1O,OCC1(O)OC[C@@H](O)[C@@H]1O,FALSE
23320,FDB023157,D-Ornithine,NCCC[C@@H](N)C(O)=O,NCCC[C@@H](N)C(O)=O,TRUE
23321,FDB023158,Itaconyl-CoA,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(O)=O,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(O)=O,FALSE
23322,FDB023159,Triphosphate(5-),[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,FALSE
23323,FDB023160,4-Hydroxycrotonic acid,OC\C=C\C(O)=O,OC\C=C\C(O)=O,FALSE
23324,FDB023161,2-Phosphoglyceric acid,OCC(OP(O)(O)=O)C(O)=O,OCC(OP(O)(O)=O)C(O)=O,FALSE
23325,FDB023162,Pectin,O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,FALSE
23326,FDB023163,D-Lysine,NCCCC[C@@H](N)C(O)=O,NCCCC[C@@H](N)C(O)=O,FALSE
23327,FDB023164,D-Serine,N[C@H](CO)C(O)=O,N[C@H](CO)C(O)=O,FALSE
23328,FDB023165,Berberine,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,TRUE
23329,FDB023166,D-Proline,OC(=O)[C@H]1CCCN1,OC(=O)[C@H]1CCCN1,TRUE
23330,FDB023167,D-Arginine,N[C@H](CCCNC(N)=N)C(O)=O,N[C@H](CCCNC(N)=N)C(O)=O,FALSE
23331,FDB023168,D-Cysteine,N[C@H](CS)C(O)=O,N[C@H](CS)C(O)=O,FALSE
23332,FDB023169,Formyl-CoA,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC=O,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCSC=O,FALSE
23333,FDB023170,Boldione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,FALSE
23334,FDB023171,D-Glutamine,N[C@H](CCC(N)=O)C(O)=O,N[C@H](CCC(N)=O)C(O)=O,FALSE
23335,FDB023172,Pantetheine,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS,FALSE
23336,FDB023173,L-Histidinol,N[C@H](CO)CC1=CN=CN1,N[C@H](CO)CC1=CN=CN1,FALSE
23337,FDB023174,CE(5:0),[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCC)[C@H](C)CCCC(C)C,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCC)[C@H](C)CCCC(C)C,FALSE
23338,FDB023175,"(3R,3'R,6'R,13-cis)-beta,epsilon-Carotene-3,3'-diol",OC1C=C(C)[C@@]([H])(C=CC(C)=CC=CC(C)=C\C=C\C=C(/C)\C=C\C=C(C)C=CC2=C(C)C[C@](O)([H])CC2(C)C)C(C)(C)C1,OC1C=C(C)[C@@]([H])(C=CC(C)=CC=CC(C)=C\C=C\C=C(/C)\C=C\C=C(C)C=CC2=C(C)C[C@](O)([H])CC2(C)C)C(C)(C)C1,TRUE
23339,FDB023176,3-Hydroxypropanal,OCCC=O,OCCC=O,FALSE
23340,FDB023177,4-Pyridoxolactone,CC1=NC=C2COC(=O)C2=C1O,CC1=NC=C2COC(=O)C2=C1O,FALSE
23341,FDB023178,Aquacobalamin,C([C@@]1([H])C2N3[Co+]456([N]7=CN([C@@]8([H])O[C@@]([H])([C@](OP(O[C@](CNC(CC[C@@]1(C)C3=C(C)C1=[N]4C(=CC3=[N]5C(=C(C)C4=[N]6[C@]2(C)[C@@](CC(N)=O)([C@]4([H])CCC(N)=O)C)[C@@](CC(N)=O)([C@]3([H])CCC(N)=O)C)C([C@]1([H])CCC(N)=O)(C)C)=O)([H])C)(O)=O)([H])[C@@]8([H])O)CO)C1=C7C=C(C)C(C)=C1)O)C(N)=O,C([C@@]1([H])C2N3[Co+]456([N]7=CN([C@@]8([H])O[C@@]([H])([C@](OP(O[C@](CNC(CC[C@@]1(C)C3=C(C)C1=[N]4C(=CC3=[N]5C(=C(C)C4=[N]6[C@]2(C)[C@@](CC(N)=O)([C@]4([H])CCC(N)=O)C)[C@@](CC(N)=O)([C@]3([H])CCC(N)=O)C)C([C@]1([H])CCC(N)=O)(C)C)=O)([H])C)(O)=O)([H])[C@@]8([H])O)CO)C1=C7C=C(C)C(C)=C1)O)C(N)=O,FALSE
23342,FDB023179,L-Gulonolactone,[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO,[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO,FALSE
23343,FDB023180,N-Formyl-L-glutamic acid,OC(=O)CC[C@H](NC=O)C(O)=O,OC(=O)CC[C@H](NC=O)C(O)=O,FALSE
23344,FDB023181,"3,5-Diiodo-L-tyrosine",[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,FALSE
23345,FDB023182,O-Phosphohomoserine,N[C@@H](CCOP(O)(O)=O)C(O)=O,N[C@@H](CCOP(O)(O)=O)C(O)=O,FALSE
23347,FDB023184,"3-(3,4-Dihydroxyphenyl)lactic acid",OC(CC1=CC(O)=C(O)C=C1)C(O)=O,OC(CC1=CC(O)=C(O)C=C1)C(O)=O,FALSE
23348,FDB023185,"alpha-D-Glucose-1,6-bisphosphate",O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O,O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O,FALSE
23349,FDB023186,Homocitric acid,OC(=O)CC[C@@](O)(CC(O)=O)C(O)=O,OC(=O)CC[C@@](O)(CC(O)=O)C(O)=O,FALSE
23350,FDB023187,"Inositol 1,3,4,5,6-pentakisphosphate",O[C@@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,O[C@@H]1[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H]1OP(O)(O)=O,FALSE
23351,FDB023188,"3a,7a,12a-Trihydroxy-5b-cholestan-26-al",[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCCC(C)C=O,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCCC(C)C=O,FALSE
23352,FDB023189,dIDP,O[C@H]1C[C@@H](O[C@@H]1CO[P@@](O)(=O)OP(O)(O)=O)N1C=NC2=C1NC=NC2=O,O[C@H]1C[C@@H](O[C@@H]1CO[P@@](O)(=O)OP(O)(O)=O)N1C=NC2=C1NC=NC2=O,FALSE
23353,FDB023190,2'-Deoxyinosine triphosphate,O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=NC2=C1NC=NC2=O,O[C@H]1C[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=NC2=C1NC=NC2=O,FALSE
23354,FDB023191,Carbonic acid,OC(O)=O,OC(O)=O,FALSE
23355,FDB023192,Levan,OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@@](CO)(CO[C@H]3O[C@](O)(CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@@](CO)(CO[C@H]3O[C@](O)(CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,FALSE
23356,FDB023193,3'-AMP,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,FALSE
23357,FDB023194,Salicin,OC[C@H]1O[C@@H](OC2=C(CO)C=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](OC2=C(CO)C=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
23359,FDB023196,Chitobiose,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(O)=O)[C@@H]1O,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(O)=O)[C@@H]1O,FALSE
23360,FDB023197,Morphinone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=CC2=O,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=CC2=O,FALSE
23361,FDB023198,Lauroyl-CoA,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23362,FDB023199,Scopolamine,CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1,CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1,FALSE
23363,FDB023200,VPGPR Enterostatin,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,FALSE
23364,FDB023201,Dethiobiotin,[H][C@@]1(C)NC(=O)N[C@]1([H])CCCCCC(O)=O,[H][C@@]1(C)NC(=O)N[C@]1([H])CCCCCC(O)=O,FALSE
23365,FDB023202,Taurocyamine,NC(N)=NCCS(O)(=O)=O,NC(N)=NCCS(O)(=O)=O,FALSE
23366,FDB023203,Thiocysteine,N[C@H](CSS)C(O)=O,N[C@H](CSS)C(O)=O,FALSE
23367,FDB023204,Retinyl ester,CC1CCCC(C)(C)C1\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O,CC1CCCC(C)(C)C1\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O,FALSE
23368,FDB023205,CE(10:0),CCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,CCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,FALSE
23369,FDB023206,2-Aminoacrylic acid,NC(=C)C(O)=O,NC(=C)C(O)=O,FALSE
23370,FDB023207,(R)-N-Methylsalsolinol,C[C@H]1N(C)CCC2=CC(O)=C(O)C=C12,C[C@H]1N(C)CCC2=CC(O)=C(O)C=C12,FALSE
23371,FDB023208,beta-Leucine,CC(C)[C@@H](N)CC(O)=O,CC(C)[C@@H](N)CC(O)=O,FALSE
23372,FDB023209,N-Methylhydantoin,CN1CC(=O)NC1=O,CN1CC(=O)NC1=O,FALSE
23373,FDB023210,Acetaldehyde oxime,C\C=N\O,C\C=N\O,TRUE
23374,FDB023211,N-Methylputrescine,CNCCCCN,CNCCCCN,FALSE
23375,FDB023212,Phosphoribosyl-ATP,NC1=[N+](C=NC2=C1N=CN2C1OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C1O)C1OC(COP(O)(O)=O)C(O)C1O,NC1=[N+](C=NC2=C1N=CN2C1OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C1O)C1OC(COP(O)(O)=O)C(O)C1O,FALSE
23376,FDB023213,alpha-Pinene-oxide,CC12OC1CC1CC2C1(C)C,CC12OC1CC1CC2C1(C)C,FALSE
23377,FDB023214,4-Acetamidobutanoic acid,CC(=O)NCCCC(O)=O,CC(=O)NCCCC(O)=O,FALSE
23378,FDB023215,Neuroprotectin D1,[H][C@](O)(CC=CCC)C=C\C=C\C=C\[C@]([H])(O)CC=CCC=CCCC(O)=O,[H][C@](O)(CC=CCC)C=C\C=C\C=C\[C@]([H])(O)CC=CCC=CCCC(O)=O,FALSE
23379,FDB023216,Dimethylbenzimidazole,CC1=CC2=C(C=C1C)N=CN2,CC1=CC2=C(C=C1C)N=CN2,FALSE
23380,FDB023217,Phosphoguanidinoacetate,N\C(NP(O)(O)=O)=N/CC(O)=O,N\C(NP(O)(O)=O)=N/CC(O)=O,FALSE
23381,FDB023218,(2E)-Dodecenoyl-CoA,CCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(=O)([O-])[O-])N1C=NC2=C1N=CN=C2N,CCCCCCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(=O)([O-])[O-])N1C=NC2=C1N=CN=C2N,FALSE
23382,FDB023219,Resolvin D1,[H][C@](O)(CC=CCC)C=CC=C\C=C\C=C\C(O)[C@@]([H])(O)CC=CCCC(O)=O,[H][C@](O)(CC=CCC)C=CC=C\C=C\C=C\C(O)[C@@]([H])(O)CC=CCCC(O)=O,FALSE
23383,FDB023220,Mesna,OS(=O)(=O)CCS,OS(=O)(=O)CCS,FALSE
23384,FDB023221,LysoPC(10:0),[H][C@@](O)(COC(=O)CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,[H][C@@](O)(COC(=O)CCCCCCCCC)COP(O)(=O)OCC[N+](C)(C)C,FALSE
23385,FDB023222,"5a-Pregnane-3,20-dione",[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,FALSE
23386,FDB023223,Glutamylalanine,CC(NC(=O)C(N)CCC(O)=O)C(O)=O,CC(NC(=O)C(N)CCC(O)=O)C(O)=O,FALSE
23388,FDB023225,Etiocholanedione,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])CC(=O)CC[C@]12C,FALSE
23389,FDB023226,2-Methylacetoacetic acid,CC(C(C)=O)C(O)=O,CC(C(C)=O)C(O)=O,FALSE
23390,FDB023227,"3,4-Dihydroxyphenylacetaldehyde",OC1=C(O)C=C(CC=O)C=C1,OC1=C(O)C=C(CC=O)C=C1,FALSE
23391,FDB023228,"Androst-5-ene-3beta,17beta-diol",[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,FALSE
23392,FDB023229,Cholesteryl acetate,CC(C)CCC[C@@H](C)C1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(C)=O,CC(C)CCC[C@@H](C)C1CCC2C3CC=C4C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(C)=O,FALSE
23393,FDB023230,"6,7-Dimethyl-8-(1-D-ribityl)lumazine",CC1=C(C)N(CC(O)C(O)C(O)CO)C2=NC(=O)NC(=O)C2=N1,CC1=C(C)N(CC(O)C(O)C(O)CO)C2=NC(=O)NC(=O)C2=N1,FALSE
23394,FDB023231,D-Pantethine,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,FALSE
23395,FDB023232,beta-Tyrosine,NC(CC(O)=O)C1=CC=C(O)C=C1,NC(CC(O)=O)C1=CC=C(O)C=C1,FALSE
23396,FDB023233,"P1,P4-Bis(5'-xanthosyl) tetraphosphate",O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2NC(=O)NC3=O)O[C@H]([C@@H]1O)N1C=NC2=C1NC(=O)NC2=O,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2NC(=O)NC3=O)O[C@H]([C@@H]1O)N1C=NC2=C1NC(=O)NC2=O,FALSE
23397,FDB023234,Phosphoroselenoic acid,OP(O)(O)=[Se],OP(O)(O)=[Se],FALSE
23398,FDB023235,5-Amino-6-(5'-phosphoribitylamino)uracil,NC1=C(NCC(O)C(O)C(O)COP(O)(O)=O)NC(=O)NC1=O,NC1=C(NCC(O)C(O)C(O)COP(O)(O)=O)NC(=O)NC1=O,FALSE
23399,FDB023236,"D-Myo-inositol 3,4,5,6-tetrakisphosphate",O[C@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O,O[C@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@H]1OP(O)(O)=O,FALSE
23400,FDB023237,1-Phosphatidyl-1D-myo-inositol 3-phosphate,O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(=O)OC[C@@H](CC(O)=O)C(O)=O)[C@@H]1O,O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@@H](OP(O)(=O)OC[C@@H](CC(O)=O)C(O)=O)[C@@H]1O,FALSE
23401,FDB023238,"3a,7a-Dihydroxy-5b-cholestanate",[H][C@@]12CC[C@](O)(CCO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CC[C@](O)(CCO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,FALSE
23402,FDB023239,Epsilon-(gamma-Glutamyl)-lysine,N[C@@H](CCCCNC(=O)CC[C@H](N)C(O)=O)C(O)=O,N[C@@H](CCCCNC(=O)CC[C@H](N)C(O)=O)C(O)=O,FALSE
23403,FDB023240,13-L-Hydroperoxylinoleic acid,[H][C@@](CCCCC)(OO)C=CC=CCCCCCCCC(O)=O,[H][C@@](CCCCC)(OO)C=CC=CCCCCCCCC(O)=O,FALSE
23404,FDB023241,"3a,7a,12a-Trihydroxy-5b-cholestanoic acid",[H][C@@]12CC[C@H]([C@H](C)CCC[C@@H](C)C(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,[H][C@@]12CC[C@H]([C@H](C)CCC[C@@H](C)C(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,FALSE
23405,FDB023242,15(S)-HETE,[H][C@](O)(CCCCC)C=CC=CCC=CCC=CCCCC(O)=O,[H][C@](O)(CCCCC)C=CC=CCC=CCC=CCCCC(O)=O,FALSE
23406,FDB023243,"N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole",CC1=CC2=C(C=C1C)N(C=N2)[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,CC1=CC2=C(C=C1C)N(C=N2)[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,FALSE
23407,FDB023244,(S)-N-Methylsalsolinol,C[C@@H]1N(C)CCC2=CC(O)=C(O)C=C12,C[C@@H]1N(C)CCC2=CC(O)=C(O)C=C12,FALSE
23408,FDB023245,2-Hydroxyethanesulfonate,OCCS(O)(=O)=O,OCCS(O)(=O)=O,FALSE
23409,FDB023246,2-(alpha-Hydroxyethyl)thiamine diphosphate,CC(O)C1=[N+](CC2=CN=C(C)N=C2N)C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S1,CC(O)C1=[N+](CC2=CN=C(C)N=C2N)C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S1,FALSE
23411,FDB023248,3-Aminoisobutanoic acid,CC(CN)C(O)=O,CC(CN)C(O)=O,FALSE
23412,FDB023249,Protopine,CN1CCC2=C(C=C3OCOC3=C2)C(=O)CC2=C(C1)C1=C(OCO1)C=C2,CN1CCC2=C(C=C3OCOC3=C2)C(=O)CC2=C(C1)C1=C(OCO1)C=C2,TRUE
23413,FDB023250,5-Aminoimidazole,NC1=CN=CN1,NC1=CN=CN1,FALSE
23414,FDB023251,(S)-3-Hydroxyhexadecanoyl-CoA,CCCCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23415,FDB023252,Pentosidine,N[C@@H](CCCCN1C=CC=C2N=C(NCCC[C@H](N)C(O)=O)N=C12)C(O)=O,N[C@@H](CCCCN1C=CC=C2N=C(NCCC[C@H](N)C(O)=O)N=C12)C(O)=O,FALSE
23416,FDB023253,(S)-3-Hydroxytetradecanoyl-CoA,CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
23417,FDB023254,3-Oxotetradecanoyl-CoA,CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,FALSE
